date,TSMC,SOX,TWSE,NASDAQ
2024-10-18,1085.0,5208.6201171875,23487.26953125,18489.55078125
2024-10-21,1085.0,5215.2099609375,23542.529296875,18540.009765625
2024-10-22,1075.0,5190.7099609375,23535.4296875,18579.76953125
2024-10-23,1060.0,5131.3701171875,23334.759765625,18276.650390625
2024-10-24,1060.0,5157.60986328125,23192.51953125,18415.490234375
2024-10-25,1065.0,5212.830078125,23348.44921875,18518.609375
2024-10-28,1050.0,5211.669921875,23198.0703125,18567.189453125
2024-10-29,1040.0,5332.169921875,22926.58984375,18712.75
2024-10-30,1030.0,5153.490234375,22820.4296875,18607.9296875
2024-10-31,,4946.75,,18095.150390625
2024-11-01,1025.0,5001.43017578125,22780.080078125,18239.919921875
2024-11-04,1040.0,4974.0,22965.390625,18179.98046875
2024-11-05,1050.0,5057.830078125,23106.7890625,18439.169921875
2024-11-06,1060.0,5215.56982421875,23217.380859375,18983.470703125
2024-11-07,1065.0,5333.990234375,23408.8203125,19269.4609375
2024-11-08,1090.0,5290.52001953125,23553.890625,19286.779296875
2024-11-11,1085.0,5156.39013671875,23529.640625,19298.759765625
2024-11-12,1050.0,5108.64013671875,22981.76953125,19281.400390625
2024-11-13,1035.0,5006.2900390625,22860.23046875,19230.720703125
2024-11-14,1035.0,5004.58984375,22715.380859375,19107.650390625
2024-11-15,1035.0,4833.58984375,22742.76953125,18680.119140625
2024-11-18,1025.0,4888.77001953125,22546.5390625,18791.810546875
2024-11-19,1040.0,4919.16015625,22848.80078125,18987.470703125
2024-11-20,1025.0,4884.25,22688.359375,18966.140625
2024-11-21,1010.0,4963.0498046875,22555.66015625,18972.419921875
2024-11-22,1040.0,4955.7998046875,22904.3203125,19003.650390625
2024-11-25,1030.0,4987.919921875,22948.369140625,19054.83984375
2024-11-26,1010.0,4927.56005859375,22678.759765625,19174.30078125
2024-11-27,1000.0,4853.009765625,22334.779296875,19060.48046875
2024-11-28,1005.0,,22298.900390625,
2024-11-29,996.0,4926.56005859375,22262.5,19218.169921875
2024-12-02,1035.0,5055.31982421875,22736.9296875,19403.94921875
2024-12-03,1055.0,5035.85986328125,23027.4609375,19480.91015625
2024-12-04,1070.0,5121.77978515625,23255.330078125,19735.119140625
2024-12-05,1075.0,5026.3701171875,23267.939453125,19700.259765625
2024-12-06,1065.0,5061.2998046875,23193.26953125,19859.76953125
2024-12-09,1075.0,5018.83984375,23273.25,19736.689453125
2024-12-10,1065.0,4894.7001953125,23125.080078125,19687.240234375
2024-12-11,1045.0,5027.7998046875,22903.630859375,20034.890625
2024-12-12,1060.0,4982.18994140625,23046.80078125,19902.83984375
2024-12-13,1065.0,5149.77978515625,23020.48046875,19926.720703125
2024-12-16,1085.0,5256.06005859375,23039.900390625,20173.890625
2024-12-17,1075.0,5169.7900390625,23018.009765625,20109.060546875
2024-12-18,1085.0,4970.97998046875,23168.669921875,19392.689453125
2024-12-19,1070.0,4893.47021484375,22932.25,19372.76953125
2024-12-20,1035.0,4964.91015625,22510.25,19572.599609375
2024-12-23,1080.0,5118.75,23104.5390625,19764.880859375
2024-12-24,1080.0,5173.56005859375,23120.240234375,20031.130859375
2024-12-25,1085.0,,23220.130859375,
2024-12-26,1085.0,5175.31005859375,23246.939453125,20020.359375
2024-12-27,1090.0,5122.97021484375,23275.6796875,19722.029296875
2024-12-30,1090.0,5026.509765625,23190.19921875,19486.7890625
2024-12-31,1075.0,4979.93017578125,23035.099609375,19310.7890625
2025-01-02,1065.0,5021.5,22832.060546875,19280.7890625
2025-01-03,1075.0,5163.64990234375,22908.30078125,19621.6796875
2025-01-06,1125.0,5310.14013671875,23547.7109375,19864.98046875
2025-01-07,1130.0,5212.25,23651.26953125,19489.6796875
2025-01-08,1105.0,5162.35009765625,23407.330078125,19478.880859375
2025-01-09,1100.0,,23081.130859375,
2025-01-10,1100.0,5037.47021484375,23011.859375,19161.630859375
2025-01-13,1075.0,5020.0400390625,22488.330078125,19088.099609375
2025-01-14,1090.0,5045.9501953125,22797.51953125,19044.390625
2025-01-15,1065.0,5153.669921875,22514.5703125,19511.23046875
2025-01-16,1105.0,5162.9599609375,23025.099609375,19338.2890625
2025-01-17,1120.0,5309.740234375,23148.080078125,19630.19921875
2025-01-20,1120.0,,23266.8203125,
2025-01-21,1120.0,5378.5,23300.009765625,19756.779296875
2025-01-22,1135.0,5469.2900390625,23525.41015625,20009.33984375
2025-01-23,,5444.68994140625,,20053.6796875
2025-01-24,,5341.93994140625,,19954.30078125
2025-01-27,,4853.240234375,,19341.830078125
2025-01-28,,4907.02978515625,,19733.58984375
2025-01-29,,4918.10009765625,,19632.3203125
2025-01-30,,5030.52978515625,,19681.75
2025-01-31,,5015.85009765625,,19627.439453125
2025-02-03,1070.0,4924.81005859375,22694.7109375,19391.9609375
2025-02-04,1095.0,4976.58984375,22793.9609375,19654.01953125
2025-02-05,1110.0,5091.5,23161.580078125,19692.330078125
2025-02-06,1115.0,5092.58984375,23316.599609375,19791.990234375
2025-02-07,1125.0,5009.33984375,23478.26953125,19523.400390625
2025-02-10,1105.0,5082.669921875,23252.140625,19714.26953125
2025-02-11,1110.0,5079.97021484375,23384.05078125,19643.859375
2025-02-12,1100.0,5090.7900390625,23289.75,19649.94921875
2025-02-13,1090.0,5156.39013671875,23399.41015625,19945.640625
2025-02-14,1060.0,5160.93994140625,23152.609375,20026.76953125
2025-02-17,1085.0,,23505.330078125,
2025-02-18,1100.0,5247.85986328125,23666.109375,20041.259765625
2025-02-19,1090.0,5309.68994140625,23604.080078125,20056.25
2025-02-20,1080.0,5310.6298828125,23487.4609375,19962.359375
2025-02-21,1095.0,5136.58984375,23730.25,19524.009765625
2025-02-24,1075.0,5003.5400390625,23565.310546875,19286.9296875
2025-02-25,1055.0,4888.8798828125,23285.720703125,19026.390625
2025-02-26,1060.0,4990.81982421875,23402.55078125,19075.259765625
2025-02-27,1040.0,4686.75,23053.1796875,18544.419921875
2025-02-28,,4766.75,,18847.279296875
2025-03-03,1020.0,4575.3701171875,22756.25,18350.189453125
2025-03-04,1000.0,4604.509765625,22596.880859375,18285.16015625
2025-03-05,1020.0,4700.7900390625,22871.900390625,18552.73046875
2025-03-06,1005.0,4487.85009765625,22715.4296875,18069.259765625
2025-03-07,1005.0,4629.58984375,22576.0703125,18196.220703125
2025-03-10,998.0,4405.08984375,22459.150390625,17468.3203125
2025-03-11,971.0,4374.06982421875,22071.08984375,17436.099609375
2025-03-12,988.0,4481.02001953125,22278.359375,17648.44921875
2025-03-13,965.0,4453.240234375,21961.6796875,17303.009765625
2025-03-14,959.0,4598.7900390625,21968.05078125,17754.08984375
2025-03-17,970.0,4663.97021484375,22118.630859375,17808.66015625
2025-03-18,971.0,4589.02978515625,22271.669921875,17504.119140625
2025-03-19,952.0,4634.52978515625,21960.830078125,17750.7890625
2025-03-20,985.0,4601.3701171875,22377.259765625,17691.630859375
2025-03-21,972.0,4557.9501953125,22209.099609375,17784.05078125
2025-03-24,972.0,4694.22021484375,22106.640625,18188.58984375
2025-03-25,990.0,4661.33984375,22273.189453125,18271.859375
2025-03-26,980.0,4508.740234375,22260.2890625,17899.01953125
2025-03-27,958.0,4415.25,21951.759765625,17804.029296875
2025-03-28,952.0,4284.91015625,21602.890625,17322.990234375
2025-03-31,910.0,4270.43017578125,20695.900390625,17299.2890625
2025-04-01,944.0,4282.4599609375,21280.169921875,17449.890625
2025-04-02,942.0,4320.75,21298.220703125,17601.05078125
2025-04-03,,3893.68994140625,,16550.609375
2025-04-04,,3597.659912109375,,15587.7900390625
2025-04-07,848.0,3694.949951171875,19232.349609375,15603.259765625
2025-04-08,816.0,3562.93994140625,18459.94921875,15267.91015625
2025-04-09,785.0,4230.4501953125,17391.759765625,17124.970703125
2025-04-10,863.0,3893.300048828125,19000.029296875,16387.310546875
2025-04-11,889.0,3990.89990234375,19528.76953125,16724.4609375
2025-04-14,865.0,4003.219970703125,19513.08984375,16831.48046875
2025-04-15,877.0,4021.889892578125,19857.669921875,16823.169921875
2025-04-16,855.0,3857.169921875,19468.0,16307.16015625
2025-04-17,847.0,3832.469970703125,19338.73046875,16286.4501953125
2025-04-18,850.0,,19395.029296875,
2025-04-21,835.0,3751.909912109375,19106.19921875,15870.900390625
2025-04-22,816.0,3832.050048828125,18793.4296875,16300.419921875
2025-04-23,873.0,3983.919921875,19639.140625,16708.05078125
2025-04-24,864.0,4208.18994140625,19478.810546875,17166.0390625
2025-04-25,888.0,4251.60986328125,19872.73046875,17382.939453125
2025-04-28,897.0,4235.6201171875,20034.41015625,17366.130859375
2025-04-29,902.0,4196.75,20232.630859375,17461.3203125
2025-04-30,908.0,4230.08984375,20235.029296875,17446.33984375
2025-05-01,,4247.66015625,,17710.740234375
2025-05-02,950.0,4397.0498046875,20787.640625,17977.73046875
2025-05-05,938.0,4356.18017578125,20532.990234375,17844.240234375
2025-05-06,920.0,4311.2001953125,20522.58984375,17689.66015625
2025-05-07,928.0,4386.35986328125,20546.490234375,17738.16015625
2025-05-08,918.0,4430.43994140625,20543.400390625,17928.140625
2025-05-09,949.0,4466.5,20915.0390625,17928.919921875
2025-05-12,957.0,4780.93017578125,21129.5390625,18708.33984375
2025-05-13,969.0,4931.35009765625,21330.140625,19010.08984375
2025-05-14,999.0,4960.72998046875,21782.869140625,19146.810546875
2025-05-15,993.0,4932.4501953125,21730.25,19112.3203125
2025-05-16,998.0,4922.18994140625,21843.689453125,19211.099609375
2025-05-19,984.0,4897.7099609375,21523.830078125,19215.4609375
2025-05-20,978.0,4890.77978515625,21526.029296875,19142.7109375
2025-05-21,990.0,4802.7099609375,21803.91015625,18872.640625
2025-05-22,982.0,4775.47021484375,21670.9609375,18925.740234375
2025-05-23,984.0,4702.3798828125,21652.240234375,18737.2109375
2025-05-26,976.0,,21536.5703125,
2025-05-27,965.0,4861.08984375,21336.5390625,19199.16015625
2025-05-28,967.0,4834.419921875,21357.720703125,19100.939453125
2025-05-29,967.0,4860.47998046875,21347.30078125,19175.869140625
2025-05-30,,4758.06005859375,,19113.76953125
